age,education,workclass,occupation,marital-status,gender,native-country,hours-per-week,salary
35,Bachelors,Private,Sales,Single,Male,Others,55,40270
39,HS-grad,Private,Management,Married,Female,India,39,40290
21,Masters,Self-employed,Management,Divorced,Male,Others,28,42740
18,Bachelors,Self-employed,Support,Married,Female,India,33,28650
50,Bachelors,Govt,Sales,Single,Male,Canada,20,46920
26,PhD,Private,Sales,Divorced,Male,Canada,52,51320
46,Bachelors,Govt,Sales,Divorced,Female,Others,44,45880
40,PhD,Private,Support,Divorced,Female,India,47,61390
62,Masters,Govt,Support,Divorced,Female,USA,49,64490
50,Bachelors,Private,Support,Single,Male,India,21,45330
58,Masters,Self-employed,Support,Divorced,Male,USA,24,60600
46,PhD,Private,Management,Married,Male,Others,30,74820
39,HS-grad,Govt,Sales,Single,Male,Others,21,32290
46,Masters,Private,Management,Divorced,Female,Canada,39,62790
31,Bachelors,Govt,Support,Single,Male,USA,49,36470
40,Bachelors,Govt,IT,Married,Male,Others,34,46340
56,Masters,Self-employed,IT,Divorced,Female,Others,32,66720
23,Masters,Govt,IT,Divorced,Male,Canada,31,42250
25,PhD,Private,IT,Married,Female,Canada,51,53850
50,Bachelors,Private,Management,Divorced,Female,Canada,30,55620
29,Bachelors,Govt,Support,Married,Female,USA,50,35440
64,Masters,Self-employed,Support,Single,Female,USA,35,65110
49,Bachelors,Self-employed,IT,Single,Male,India,41,52270
32,Masters,Govt,Support,Married,Female,USA,55,44990
45,Bachelors,Govt,Sales,Single,Male,India,27,44470
52,Bachelors,Govt,Sales,Divorced,Female,India,54,49740
24,Bachelors,Private,IT,Single,Male,India,53,37370
27,PhD,Private,Management,Married,Female,USA,53,58110
25,HS-grad,Self-employed,IT,Single,Female,USA,36,30300
43,PhD,Private,Support,Single,Male,Canada,27,62850
60,Bachelors,Self-employed,Support,Single,Male,India,29,51129
27,Masters,Private,Sales,Single,Female,USA,51,42670
29,HS-grad,Private,Sales,Single,Female,USA,40,28840
61,PhD,Private,Support,Single,Male,India,60,79260
24,HS-grad,Self-employed,Sales,Single,Female,USA,59,27590
47,Masters,Private,Sales,Single,Male,USA,52,56320
28,Masters,Private,Support,Divorced,Female,USA,37,41450
23,Bachelors,Private,Sales,Married,Female,Canada,20,31800
30,PhD,Govt,Sales,Married,Female,Others,54,54780
65,Masters,Self-employed,Support,Single,Male,Canada,25,65270
49,Masters,Self-employed,Management,Single,Male,Others,60,66180
18,Masters,Govt,Management,Married,Male,Others,27,40350
47,HS-grad,Self-employed,IT,Single,Female,USA,57,42350
19,Masters,Private,Management,Single,Female,India,53,42430
22,Masters,Private,IT,Single,Female,Others,42,42060
18,PhD,Self-employed,Support,Single,Female,USA,40,43000
47,PhD,Govt,IT,Divorced,Male,USA,48,73500
55,Bachelors,Govt,Sales,Married,Male,India,24,49920
32,PhD,Self-employed,IT,Single,Male,Canada,47,59950
22,HS-grad,Govt,Support,Married,Female,USA,52,25280
23,Masters,Self-employed,Sales,Single,Male,Canada,40,39400
44,Masters,Private,Management,Single,Female,Canada,41,61330
52,Masters,Private,Support,Married,Female,Others,47,57790
65,HS-grad,Self-employed,Management,Divorced,Male,USA,35,54130
35,HS-grad,Private,Sales,Single,Female,India,52,32080
44,Bachelors,Self-employed,Support,Married,Male,USA,49,43490
62,Bachelors,Self-employed,Support,Single,Male,USA,36,52560
53,Bachelors,Govt,Support,Single,Female,Others,49,48350
45,Masters,Self-employed,IT,Single,Female,India,36,58780
63,HS-grad,Govt,Support,Married,Female,India,57,42750
28,PhD,Self-employed,Sales,Married,Male,Canada,58,53300
39,Bachelors,Self-employed,Sales,Divorced,Male,India,56,42560
27,Masters,Self-employed,Management,Divorced,Male,Canada,53,48670
65,PhD,Self-employed,Sales,Single,Female,India,27,82830
43,Bachelors,Govt,Sales,Divorced,Female,Canada,20,43000
24,HS-grad,Private,Support,Married,Female,USA,44,25720
55,PhD,Self-employed,Sales,Married,Male,USA,54,75780
22,Masters,Self-employed,Support,Divorced,Female,USA,38,37540
34,Masters,Private,Management,Married,Female,Canada,38,53380
21,Bachelors,Self-employed,IT,Divorced,Male,Canada,35,34610
32,PhD,Private,Management,Married,Male,Others,28,61560
32,PhD,Self-employed,IT,Single,Male,USA,59,60550
38,HS-grad,Self-employed,Sales,Single,Female,Others,33,32449
43,HS-grad,Private,IT,Married,Male,USA,23,38650
62,PhD,Private,IT,Single,Female,Canada,48,87000
35,Masters,Govt,Sales,Married,Male,Canada,21,46610
64,Bachelors,Self-employed,Management,Married,Female,Others,30,64860
27,PhD,Govt,Management,Single,Female,USA,38,57360
34,Bachelors,Self-employed,Support,Married,Female,USA,22,36740
45,Bachelors,Govt,Support,Married,Male,Canada,23,42730
29,HS-grad,Self-employed,IT,Divorced,Female,Others,37,32350
22,HS-grad,Self-employed,Sales,Divorced,Female,USA,48,26160
35,Masters,Self-employed,Sales,Divorced,Female,Canada,43,47710
55,HS-grad,Self-employed,Sales,Single,Female,USA,42,40380
55,PhD,Govt,Support,Single,Female,Canada,60,74340
58,Masters,Private,Support,Married,Female,USA,29,60850
56,HS-grad,Private,Management,Single,Male,Canada,34,49220
40,HS-grad,Private,IT,Divorced,Male,Canada,51,38550
44,PhD,Private,Management,Divorced,Female,Others,53,74090
44,PhD,Govt,Management,Married,Female,India,25,72690
30,PhD,Govt,Support,Single,Female,Others,34,52540
34,PhD,Private,Support,Married,Male,India,22,55220
63,HS-grad,Govt,Support,Married,Male,Others,20,40900
44,PhD,Self-employed,Management,Married,Female,Others,42,73540
38,Masters,Self-employed,Management,Married,Female,Others,30,56100
34,Bachelors,Self-employed,IT,Single,Female,Canada,35,42670
44,PhD,Govt,IT,Divorced,Male,Others,50,70900
36,Masters,Self-employed,Management,Single,Female,Canada,23,54189
56,PhD,Govt,Sales,Married,Male,Others,38,75820
24,PhD,Self-employed,Support,Single,Male,Others,33,47570
53,HS-grad,Govt,IT,Married,Female,India,49,44950
41,PhD,Self-employed,Support,Married,Female,USA,39,61810
57,Masters,Private,Support,Divorced,Male,India,35,60490
42,Bachelors,Self-employed,Management,Married,Male,India,25,50090
43,HS-grad,Govt,Management,Divorced,Female,India,29,41950
63,HS-grad,Govt,IT,Married,Male,India,22,48600
36,HS-grad,Private,IT,Divorced,Male,Canada,58,36900
65,Masters,Private,Management,Married,Female,Canada,34,77360
38,Masters,Private,Sales,Single,Female,Others,35,49350
35,Masters,Self-employed,Management,Married,Male,USA,23,53410
52,Bachelors,Govt,Sales,Single,Female,India,51,49590
29,HS-grad,Govt,Sales,Married,Female,USA,52,29440
49,HS-grad,Govt,IT,Married,Female,India,23,41650
33,HS-grad,Self-employed,Management,Divorced,Female,Canada,37,36950
42,Bachelors,Self-employed,IT,Single,Female,India,24,47080
62,PhD,Self-employed,Management,Married,Female,India,33,90010
46,PhD,Self-employed,Management,Single,Female,USA,31,74870
36,PhD,Private,Management,Single,Female,Canada,20,64919
20,HS-grad,Private,Management,Divorced,Female,USA,41,30130
27,HS-grad,Govt,Management,Single,Male,Canada,55,34610
37,Bachelors,Govt,Support,Single,Male,USA,38,39160
19,HS-grad,Self-employed,Support,Divorced,Male,Canada,22,22520
64,Bachelors,Govt,Support,Married,Male,Canada,20,52840
45,PhD,Private,Management,Married,Female,India,35,74130
33,PhD,Self-employed,Management,Married,Female,Others,31,62650
63,PhD,Self-employed,Support,Single,Male,Others,45,80150
32,PhD,Private,IT,Divorced,Male,India,48,60000
60,Masters,Self-employed,Management,Married,Male,India,38,73660
49,Bachelors,Self-employed,Support,Divorced,Male,India,45,45990
18,PhD,Govt,IT,Married,Female,USA,26,46300
47,HS-grad,Private,IT,Married,Female,USA,56,42300
44,Masters,Self-employed,Management,Married,Female,India,43,61430
62,PhD,Govt,Support,Divorced,Female,Canada,38,78980
27,Bachelors,Govt,Support,Single,Male,USA,24,33060
48,PhD,Private,Sales,Married,Male,India,23,68350
36,Bachelors,Self-employed,Management,Married,Male,USA,56,47679
42,HS-grad,Govt,IT,Married,Male,Canada,44,39200
64,Bachelors,Govt,Support,Married,Female,Canada,54,54540
41,Bachelors,Govt,Management,Single,Male,India,60,51180
34,PhD,Govt,Sales,Married,Female,India,58,58340
37,PhD,Private,Management,Married,Female,India,38,66760
59,HS-grad,Govt,IT,Single,Female,Canada,59,48450
25,Masters,Govt,IT,Single,Male,India,50,44680
38,PhD,Self-employed,IT,Single,Female,Others,23,64149
43,Masters,Govt,Sales,Married,Male,USA,47,53350
43,HS-grad,Private,Support,Divorced,Female,Others,20,32500
61,Bachelors,Govt,Support,Married,Male,Canada,49,52670
44,PhD,Govt,Sales,Single,Female,USA,23,64990
20,Masters,Private,Support,Divorced,Male,India,56,37120
26,PhD,Govt,Management,Divorced,Female,Others,36,56319
58,HS-grad,Govt,IT,Divorced,Male,USA,49,47450
42,HS-grad,Self-employed,Sales,Married,Male,Others,44,34760
40,PhD,Private,Support,Divorced,Male,USA,39,60990
23,Bachelors,Govt,Management,Married,Female,India,48,38700
42,HS-grad,Govt,Management,Single,Male,Others,22,41060
24,Masters,Self-employed,IT,Single,Female,Others,52,44040
52,Masters,Govt,Sales,Married,Male,Others,40,59120
53,Bachelors,Private,IT,Single,Female,USA,54,55400
20,PhD,Govt,IT,Divorced,Male,USA,49,49250
19,HS-grad,Self-employed,IT,Married,Male,USA,54,28200
61,PhD,Govt,Sales,Married,Female,Others,60,81120
42,HS-grad,Private,Management,Married,Female,USA,53,42610
39,PhD,Self-employed,IT,Married,Male,Canada,45,66150
65,Bachelors,Govt,Management,Married,Female,Others,58,66920
59,PhD,Self-employed,Sales,Single,Male,Canada,58,79340
48,Bachelors,Private,IT,Divorced,Male,USA,20,50600
26,Masters,Self-employed,Support,Single,Male,USA,33,39930
58,Bachelors,Self-employed,IT,Divorced,Female,Canada,55,58550
25,Masters,Self-employed,Support,Married,Female,India,47,39970
61,Masters,Self-employed,Support,Divorced,Female,Others,59,64329
51,HS-grad,Private,Management,Divorced,Male,USA,39,46770
56,Bachelors,Private,Support,Single,Male,Canada,52,50120
24,PhD,Govt,IT,Single,Male,Canada,28,51800
30,Bachelors,Self-employed,IT,Married,Male,Others,39,40390
35,Masters,Self-employed,Management,Married,Male,USA,49,54710
24,PhD,Self-employed,Support,Married,Male,India,47,48270
28,Masters,Self-employed,Management,Single,Male,Canada,59,49750
43,HS-grad,Private,IT,Single,Male,Others,52,40100
61,Masters,Govt,Sales,Single,Male,India,30,64739
24,Masters,Self-employed,Support,Single,Male,India,58,39860
49,HS-grad,Self-employed,Support,Married,Male,Canada,28,35420
40,PhD,Private,Support,Divorced,Male,Canada,22,60140
26,HS-grad,Private,Sales,Single,Male,Others,40,27520
21,HS-grad,Private,IT,Divorced,Female,Canada,37,28350
26,Masters,Self-employed,IT,Married,Female,USA,40,44920
37,Masters,Govt,IT,Divorced,Male,Canada,43,53209
21,HS-grad,Self-employed,Management,Married,Female,Canada,45,30870
54,Masters,Govt,Management,Single,Male,India,41,69130
27,PhD,Private,Support,Divorced,Male,USA,54,51080
28,HS-grad,Govt,Management,Single,Male,Canada,25,33650
59,Bachelors,Self-employed,Management,Single,Female,USA,28,61460
50,PhD,Govt,IT,Divorced,Male,Others,42,75900
38,HS-grad,Govt,Support,Divorced,Female,Others,33,31049
60,Masters,Govt,IT,Single,Female,Canada,48,70480
22,Bachelors,Private,Sales,Married,Female,Others,42,32340
24,PhD,Govt,Support,Single,Female,India,44,48120
43,PhD,Govt,Management,Single,Male,India,57,73350
60,HS-grad,Private,Management,Divorced,Female,Canada,56,52479
42,Masters,Govt,Sales,Single,Male,India,42,52420
25,Masters,Private,Sales,Married,Male,Canada,38,40660
50,Bachelors,Private,Support,Single,Female,USA,41,46330
33,PhD,Private,Support,Married,Female,Others,55,56050
19,Bachelors,Govt,Support,Single,Male,Canada,26,28840
40,HS-grad,Private,IT,Married,Male,India,55,38750
34,PhD,Private,Sales,Single,Female,USA,26,56740
59,PhD,Govt,IT,Married,Male,India,33,83550
35,Bachelors,Self-employed,IT,Single,Female,Others,53,44190
19,Masters,Self-employed,Management,Divorced,Female,Others,29,41230
43,Bachelors,Self-employed,Sales,Divorced,Female,USA,25,43250
51,Bachelors,Self-employed,IT,Divorced,Female,USA,57,54310
18,Masters,Private,Support,Divorced,Female,Canada,36,34800
56,Masters,Govt,Management,Single,Male,Canada,31,70190
63,HS-grad,Private,IT,Married,Female,Others,38,49400
65,PhD,Govt,IT,Divorced,Male,Others,21,88350
56,HS-grad,Govt,Sales,Single,Female,India,51,41270
38,HS-grad,Self-employed,Management,Divorced,Female,Canada,33,39450
20,HS-grad,Private,Sales,Divorced,Male,India,24,24080
25,HS-grad,Private,Management,Married,Male,Canada,28,32180
29,Masters,Self-employed,Management,Married,Male,Others,35,49330
48,HS-grad,Self-employed,Management,Single,Female,USA,42,45300
22,HS-grad,Private,Management,Divorced,Female,USA,28,30560
25,Bachelors,Govt,IT,Divorced,Male,Others,36,37140
48,Masters,Govt,Sales,Divorced,Male,India,21,55450
21,HS-grad,Govt,IT,Divorced,Female,Others,23,27650
18,Bachelors,Govt,Sales,Married,Male,India,24,29200
51,PhD,Self-employed,Management,Married,Male,Canada,44,80220
39,Masters,Private,Support,Married,Male,Canada,42,48960
24,Masters,Govt,Support,Divorced,Female,Others,48,39360
54,Masters,Govt,Management,Single,Male,USA,47,69430
22,Masters,Self-employed,Support,Married,Male,USA,46,37940
28,Masters,Private,IT,Married,Female,Others,28,45800
36,PhD,Self-employed,Management,Married,Male,USA,43,66070
37,HS-grad,Private,Management,Single,Female,USA,35,39010
46,Masters,Govt,IT,Single,Female,Canada,22,58820
19,Bachelors,Govt,Support,Divorced,Male,India,26,28840
22,HS-grad,Private,Support,Married,Female,India,39,24630
28,Masters,Private,Support,Single,Female,Others,43,41750
53,PhD,Private,Sales,Divorced,Female,USA,24,72600
62,PhD,Self-employed,Management,Divorced,Female,India,27,89710
22,HS-grad,Private,Support,Married,Male,Canada,26,23980
48,PhD,Self-employed,Management,Married,Female,India,56,78000
45,Bachelors,Govt,Support,Divorced,Male,USA,43,43730
52,Masters,Private,Management,Married,Female,Others,59,68470
42,Masters,Self-employed,IT,Single,Male,Canada,59,57710
33,Masters,Govt,Support,Married,Male,India,25,44150
55,Bachelors,Private,IT,Single,Female,India,20,54940
65,Bachelors,Self-employed,Management,Married,Female,USA,52,66620
28,Bachelors,Self-employed,Sales,Divorced,Male,USA,34,35300
57,Masters,Self-employed,Management,Married,Male,Others,22,70520
47,HS-grad,Private,Support,Single,Male,Canada,44,35380
40,Masters,Self-employed,Sales,Single,Male,India,31,50510
63,Bachelors,Govt,Management,Married,Female,India,27,64050
20,Bachelors,Govt,Support,Married,Female,USA,57,30930
65,HS-grad,Govt,Support,Married,Female,Canada,38,42640
62,PhD,Self-employed,IT,Married,Female,Others,49,87050
27,HS-grad,Private,Support,Married,Female,USA,49,27230
19,Masters,Self-employed,IT,Single,Female,Canada,47,40090
40,Masters,Govt,Sales,Divorced,Female,Canada,57,51810
36,HS-grad,Self-employed,Support,Married,Female,USA,54,31259
54,HS-grad,Private,Support,Single,Female,India,37,37970
22,PhD,Private,IT,Divorced,Male,Canada,43,50750
18,Bachelors,Self-employed,Support,Divorced,Male,Others,39,28950
23,Masters,Private,IT,Married,Female,Others,54,43400
35,Bachelors,Self-employed,Sales,Single,Male,Canada,54,40220
62,HS-grad,Govt,Support,Single,Female,India,46,41780
40,PhD,Govt,IT,Divorced,Female,USA,46,67100
58,Masters,Self-employed,Management,Married,Female,Canada,26,71500
60,Bachelors,Self-employed,Support,Divorced,Male,USA,44,51879
22,HS-grad,Govt,Sales,Divorced,Female,India,26,25060
53,Masters,Self-employed,Management,Married,Male,India,58,69200
21,Bachelors,Self-employed,Management,Divorced,Male,USA,39,36930
24,Masters,Private,Sales,Married,Male,India,50,40580
60,Bachelors,Self-employed,Sales,Married,Female,India,39,53469
53,Masters,Govt,Management,Married,Female,India,25,67550
33,Masters,Govt,IT,Divorced,Female,Others,56,50900
20,Masters,Self-employed,IT,Single,Male,USA,34,40180
44,Bachelors,Govt,Sales,Divorced,Female,Others,30,44060
63,Bachelors,Govt,Sales,Married,Female,USA,51,55750
65,PhD,Private,Sales,Divorced,Male,USA,36,83280
25,Bachelors,Self-employed,IT,Divorced,Female,India,22,36440
39,Bachelors,Govt,IT,Divorced,Female,India,33,45670
35,HS-grad,Private,Sales,Married,Female,USA,51,32030
44,Bachelors,Self-employed,IT,Single,Female,India,47,49470
23,Masters,Private,Management,Single,Female,Others,46,45200
39,HS-grad,Self-employed,Sales,Single,Male,Canada,59,34190
65,PhD,Private,IT,Single,Male,India,54,90000
38,PhD,Govt,Support,Divorced,Female,Canada,46,59699
54,PhD,Self-employed,IT,Divorced,Female,Canada,48,79800
27,Bachelors,Govt,IT,Single,Female,Canada,57,39430
47,Masters,Private,IT,Divorced,Female,Canada,37,60310
25,PhD,Private,Sales,Married,Female,India,30,49380
39,Bachelors,Private,Sales,Single,Male,Others,38,41660
62,Bachelors,Private,Support,Single,Male,Others,41,52810
20,Bachelors,Private,Management,Married,Female,India,33,35970
62,Bachelors,Govt,Management,Single,Male,USA,20,63040
36,PhD,Private,Management,Divorced,Female,USA,25,65169
36,PhD,Private,Management,Married,Male,Canada,35,65670
62,PhD,Private,Support,Divorced,Male,USA,55,79830
43,Bachelors,Private,Sales,Married,Male,India,29,43450
20,PhD,Govt,IT,Married,Male,Others,20,47800
51,PhD,Private,Management,Single,Male,Others,46,80320
57,HS-grad,Govt,Support,Divorced,Male,USA,30,38880
26,HS-grad,Private,IT,Married,Female,India,33,30649
24,Masters,Private,Sales,Married,Male,Others,41,40130
37,Masters,Self-employed,Management,Single,Male,Canada,48,56219
50,HS-grad,Self-employed,Support,Single,Male,Canada,58,37340
26,PhD,Govt,Management,Married,Male,Others,55,57269
26,Masters,Self-employed,IT,Single,Male,Others,42,45020
60,HS-grad,Self-employed,Sales,Single,Female,Others,48,42880
58,PhD,Private,Management,Divorced,Female,Canada,31,86150
60,HS-grad,Self-employed,Support,Single,Female,Canada,26,39940
33,Masters,Govt,Support,Single,Male,USA,58,45800
27,Masters,Private,Support,Single,Male,India,39,40890
40,PhD,Govt,Support,Single,Female,USA,45,61290
35,PhD,Private,Management,Divorced,Female,Canada,51,65530
64,Bachelors,Govt,Support,Single,Male,India,20,52840
32,HS-grad,Private,Support,Single,Female,India,46,29180
43,HS-grad,Private,Sales,Single,Male,India,59,35950
49,HS-grad,Self-employed,Support,Married,Male,India,45,36270
49,Bachelors,Govt,Sales,Single,Female,Canada,49,47810
